preventTargetGapPoints,pointsPayerId,userFlaggedDescription,itemPrice,originalMetaBriteQuantityPurchased,pointsNotAwardedReason,barcode,needsFetchReviewReason,originalMetaBriteDescription,userFlaggedBarcode,metabriteCampaignId,partnerItemId,userFlaggedQuantity,originalFinalPrice,pointsEarned,quantityPurchased,originalMetaBriteBarcode,priceAfterCoupon,userFlaggedNewItem,competitorRewardsGroup,receiptid,rewardsGroup,discountedItemPrice,originalMetaBriteItemPrice,itemNumber,targetPrice,needsFetchReview,description,finalPrice,deleted,userFlaggedPrice,competitiveProduct,originalReceiptItemText,brandCode,rewardsProductPartnerId
,,,1,,,022174070214,,,,,1,,,,1,,,,,600fb1e20a720f0535000047,,,,,,,CJN INJ & LSN GLD GRLN KIT BOX 1 CT,1,,,,,,559c2234e4b06aca36af13c6
,,,1,,,025400076363,,,,,1,,,,1,,,,,600fb1fd0a720f053500004a,SARGENTO SNACK BITES 6 PACK OR LARGER,,,,,,,1,,,True,,,5e7cf838f221c312e698a628
,,,1,,,025400076363,,,,,2,,,,1,,,,,600fb1fd0a720f053500004a,SARGENTO SNACK BITES 6 PACK OR LARGER,,,,,,,1,,,True,,,5e7cf838f221c312e698a628
,,,1,,,025400076363,,,,,3,,,,1,,,,,600fb1fd0a720f053500004a,SARGENTO SNACK BITES 6 PACK OR LARGER,,,,,,,1,,,True,,,5e7cf838f221c312e698a628
,,,1,,,025400076363,,,,,4,,,,1,,,,,600fb1fd0a720f053500004a,SARGENTO SNACK BITES 6 PACK OR LARGER,,,,,,,1,,,True,,,5e7cf838f221c312e698a628
,,,1,,,025400076363,,,,,5,,,,1,,,,,600fb1fd0a720f053500004a,SARGENTO SNACK BITES 6 PACK OR LARGER,,,,,,,1,,,True,,,5e7cf838f221c312e698a628
,,,1,,,025400076363,,,,,6,,,,1,,,,,600fb1fd0a720f053500004a,SARGENTO SNACK BITES 6 PACK OR LARGER,,,,,,,1,,,True,,,5e7cf838f221c312e698a628
,,,1,,,025400076363,,,,,7,,,,1,,,,,600fb1fd0a720f053500004a,SARGENTO SNACK BITES 6 PACK OR LARGER,,,,,,,1,,,True,,,5e7cf838f221c312e698a628
,,,1,,,025400076363,,,,,8,,,,1,,,,,600fb1fd0a720f053500004a,SARGENTO SNACK BITES 6 PACK OR LARGER,,,,,,,1,,,True,,,5e7cf838f221c312e698a628
,,,1,,,025400076363,,,,,9,,,,1,,,,,600fb1fd0a720f053500004a,SARGENTO SNACK BITES 6 PACK OR LARGER,,,,,,,1,,,True,,,5e7cf838f221c312e698a628
,,,1,,,025400076363,,,,,10,,,,1,,,,,600fb1fd0a720f053500004a,SARGENTO SNACK BITES 6 PACK OR LARGER,,,,,,,1,,,True,,,5e7cf838f221c312e698a628
,,,9.99,,,043000204405,,,,,1,,,,1,,,,,600fb20b0a7214ada2000051,,,,,,,"Jell-O Instant Pudding & Pie Filling Lemon, 3.4 Oz",9.99,,,,,,559c2234e4b06aca36af13c6
,,,1,,,4011,,,,,1,,,,1,,,,,6011f39c0a720f05350000b4,,,,,,,ITEM NOT FOUND,1,,,,,,
True,,,2.56,,,1234,USER_FLAGGED,,1234,,2,3,,,3,,,True,,6011f39c0a720f05350000b4,,,,,,True,,2.56,,2.56,,,,
,5332f5f3e4b03c9a25efd0ae,,50.00,1,Action not allowed for user and CPG,013562300631,POINTS_GREATER_THAN_THRESHOLD,,,,1,,,,5,,,,,6010bdfa0a7214ada200005a,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,50.00,,013562300631,,True,"Annie's Homegrown Organic White Cheddar Macaroni & Cheese Shells, 6 Oz",50.00,,,,,,5332f5f3e4b03c9a25efd0ae
,,,1,,,4011,,,,,1,,,,1,,,,,6010be200a7214ada200005e,,,,,,,ITEM NOT FOUND,1,,,,,,
,,,1,,,4011,,,,,1,,,,1,,,,,6011f3490a7214ada200010e,,,,,,,ITEM NOT FOUND,1,,,,,,
True,,DORITOS TORTILLA CHIP SPICY SWEET CHILI REDUCED FAT BAG 1 OZ,10.00,,,028400642255,USER_FLAGGED,,028400642255,,2,1,,,1,,,True,,6011f3490a7214ada200010e,,,,,,True,,10.00,,10.00,,,,
True,,,21.00,,,4011,,,4011,,1,4,,,4,,,True,,60118c0f0a7214ada200007e,,,,,,False,ITEM NOT FOUND,21.00,,21.00,,,,
True,5332f5fbe4b03c9a25efd0ba,,3.25,,Action not allowed for user and CPG,4011,,DORITOS TORTILLA CHIP SPICY SWEET CHILI REDUCED FAT BAG 1 OZ,4011,,1,,,,1,028400642255,,,,60118bea0a720f0535000064,DORITOS SPICY SWEET CHILI SINGLE SERVE,,,,,False,ITEM NOT FOUND,3.25,,,,,,5332f5fbe4b03c9a25efd0ba
True,,,25.00,,,4011,,,4011,,1,4,,,4,,,True,,60118c150a720f053500006d,,,,,,False,ITEM NOT FOUND,25.00,,25.00,,,,
,,,2.23,,,,,,,,1009,,,,1,,,,TACO BELL TACO SHELLS,6010be3f0a7214ada2000063,,2.23,,,,,MSSN TORTLLA,2.23,,,,MSSN TORTLLA,MISSION,
True,5332f5fbe4b03c9a25efd0ba,,3.25,,Action not allowed for user and CPG,4011,,DORITOS TORTILLA CHIP SPICY SWEET CHILI REDUCED FAT BAG 1 OZ,4011,,1,,,,1,028400642255,,,,6010bdf60a7214ada2000059,DORITOS SPICY SWEET CHILI SINGLE SERVE,,,,,False,ITEM NOT FOUND,3.25,,,,,,5332f5fbe4b03c9a25efd0ba
,,,1,,,,,,,,1,,,,1,,,,,60118c3b0a7214ada2000089,,,,,,,DELETED ITEM,1,True,,,,,
,,,2,,,051500720011,,,,,2,,,,2,,,,,60118c3b0a7214ada2000089,,,,,,,JIF CRMY PNT BTR JAR 40 OZ,2,,,,,,
,5332f5f3e4b03c9a25efd0ae,,1,,Action not allowed for user and CPG,016000493025,,,,,1,,,,1,,,,,6010be5a0a720f053500005a,COCOA PUFFS CEREAL MEDIUM SIZE,,,,800,,Cocoa Puffs Ice Cream Scoops Rte Cereal - Medium Size,1,,,,,,5332f5f3e4b03c9a25efd0ae
,,,1,,,4011,,,,,1,,,,1,,,,,6011f4380a720f05350000b9,,,,,,,ITEM NOT FOUND,1,,,,,,
,,,1,,,075925306254,,,,,1,,,,1,,,,,6010be180a7214ada200005d,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,,,,,,,1,,,True,,,5e7cf838f221c312e698a628
True,,MILLER LITE 24 PACK 12OZ CAN,,,,,USER_FLAGGED,,034100573065,,2,1,,,,,,True,,6010be180a7214ada200005d,,,,,,True,,,,29.00,,,,
True,,MILLER LITE 24 PACK 12OZ CAN,,,,,USER_FLAGGED,,034100573065,,3,1,,,,,,True,,6010be180a7214ada200005d,,,,,,True,,,,29.00,,,,
True,,MILLER LITE 24 PACK 12OZ CAN,,,,,USER_FLAGGED,,034100573065,,4,1,,,,,,True,,6010be180a7214ada200005d,,,,,,True,,,,29.00,,,,
True,,MILLER LITE 24 PACK 12OZ CAN,,,,,USER_FLAGGED,,034100573065,,5,1,,,,,,True,,6010be180a7214ada200005d,,,,,,True,,,,29.00,,,,
True,,MILLER LITE 24 PACK 12OZ CAN,,,,,USER_FLAGGED,,034100573065,,6,1,,,,,,True,,6010be180a7214ada200005d,,,,,,True,,,,29.00,,,,
True,,MILLER LITE 24 PACK 12OZ CAN,,,,,USER_FLAGGED,,034100573065,,7,1,,,,,,True,,6010be180a7214ada200005d,,,,,,True,,,,29.00,,,,
True,,MILLER LITE 24 PACK 12OZ CAN,,,,,USER_FLAGGED,,034100573065,,8,1,,,,,,True,,6010be180a7214ada200005d,,,,,,True,,,,29.00,,,,
True,,MILLER LITE 24 PACK 12OZ CAN,,,,,USER_FLAGGED,,034100573065,,9,1,,,,,,True,,6010be180a7214ada200005d,,,,,,True,,,,29.00,,,,
True,,MILLER LITE 24 PACK 12OZ CAN,,,,,USER_FLAGGED,,034100573065,,10,1,,,,,,True,,6010be180a7214ada200005d,,,,,,True,,,,29.00,,,,
True,,MILLER LITE 24 PACK 12OZ CAN,,,,,USER_FLAGGED,,034100573065,,11,1,,,,,,True,,6010be180a7214ada200005d,,,,,,True,,,,29.00,,,,
True,5332f5f6e4b03c9a25efd0b4,,1,,,079400066619,,,079400066619,,1,,,10.0,1,080878042197,,,,6010bdef0a720f0535000053,SUAVE HAIR CARE,,,,800,False,SUAVE PROFESSIONALS MOISTURIZING SHAMPOO LIQUID PLASTIC BOTTLE RP 12.6 OZ - 0079400066612,1,,,True,,,5332f5f6e4b03c9a25efd0b4
,5332f5f6e4b03c9a25efd0b4,,10.00,,,2700710686201,,,,,0,,,100.0,1,,,,,6010bdfd0a720f0535000055,KNORR SIDES,,,,,,KNORR PASTA SIDES BUTTER PASTA SIDE DISH POUCH 4.5 OZ,10.00,,,,,BRAND,5332f5f6e4b03c9a25efd0b4
,5332f5f6e4b03c9a25efd0b4,,10.00,,,2700710686201,,,,,0,,,100.0,1,,,,,6010be0a0a7214ada200005b,KNORR SIDES,,,,,,KNORR PASTA SIDES BUTTER PASTA SIDE DISH POUCH 4.5 OZ,10.00,,,,,BRAND,5332f5f6e4b03c9a25efd0b4
,,,1,,,075925306254,,,,,1,,,,1,,,,,5fa8d5790a7214adc30001c4,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,,,,,False,,1,,,True,,,5e7cf838f221c312e698a628
True,,,10.00,2,,075925306254,,,075925306254,,2,2,10.00,,2,075925306254,,True,,5fa8d5790a7214adc30001c4,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,,10.00,,,False,,10.00,,10.00,True,,,5e7cf838f221c312e698a628
True,5332f709e4b03c9a25efd0f1,,1.00,1,,034100573065,,MILLER LITE 24 PACK 12OZ CAN,034100573065,,3,1,1.00,30.0,1,034100573065,,True,,5fa8d5790a7214adc30001c4,MILLER LITE 24 PACK,,1.00,,77,False,MILLER LITE 24 PACK 12OZ CAN,1.00,,1.00,,,,5332f709e4b03c9a25efd0f1
True,5332f709e4b03c9a25efd0f1,,1.00,1,,034100573065,,MILLER LITE 24 PACK 12OZ CAN,034100573065,,4,1,1.00,30.0,1,034100573065,,True,,5fa8d5790a7214adc30001c4,MILLER LITE 24 PACK,,1.00,,77,False,MILLER LITE 24 PACK 12OZ CAN,1.00,,1.00,,,,5332f709e4b03c9a25efd0f1
True,5332f709e4b03c9a25efd0f1,,1.00,,,034100573065,,,034100573065,,5,1,,30.0,1,,,True,,5fa8d5790a7214adc30001c4,MILLER LITE 24 PACK,,,,77,False,MILLER LITE 24 PACK 12OZ CAN,1.00,,1.00,,,,5332f709e4b03c9a25efd0f1
,,,1,,,4011,,,,,1,,,,1,,,,,60118bd30a720f0535000062,,,,,,False,ITEM NOT FOUND,1,,,,,,
True,5332f5fbe4b03c9a25efd0ba,,10.00,,Action not allowed for user and CPG,028400642255,,,028400642255,,2,1,,,1,,,True,,60118bd30a720f0535000062,DORITOS SPICY SWEET CHILI SINGLE SERVE,,,,800,False,DORITOS TORTILLA CHIP SPICY SWEET CHILI REDUCED FAT BAG 1 OZ,10.00,,10.00,,,,5332f5fbe4b03c9a25efd0ba
True,,,29.00,,,4011,,,4011,,1,1,,,1,,,True,,6011f3390a720f05350000af,,,,,,False,ITEM NOT FOUND,29.00,,29.00,,,,
,,,1,,,075925306254,,,,,1,,,,1,,,,,6010be1c0a720f0535000057,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,,,,,,,1,,,True,,,5e7cf838f221c312e698a628
True,,,10.00,,,075925306254,USER_FLAGGED,,075925306254,,2,2,,,2,,,True,,6010be1c0a720f0535000057,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,,,,,True,,10.00,,10.00,True,,,5e7cf838f221c312e698a628
True,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK 12OZ CAN,1.00,,,034100573065,USER_FLAGGED,,034100573065,,3,1,,30.0,1,,,True,,6010be1c0a720f0535000057,MILLER LITE 24 PACK,,,,,True,MILLER LITE 24 PACK 12OZ CAN,1.00,,1.00,,,,5332f709e4b03c9a25efd0f1
True,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK 12OZ CAN,1.00,,,034100573065,USER_FLAGGED,,034100573065,,4,1,,30.0,1,,,True,,6010be1c0a720f0535000057,MILLER LITE 24 PACK,,,,,True,MILLER LITE 24 PACK 12OZ CAN,1.00,,1.00,,,,5332f709e4b03c9a25efd0f1
True,,MILLER LITE 24 PACK 12OZ CAN,,,,,USER_FLAGGED,,034100573065,,5,1,,,,,,True,,6010be1c0a720f0535000057,,,,,,True,,,,1.00,,,,
,,,2.23,,,,,,,,1009,,,,1,,,,TACO BELL TACO SHELLS,60118c340a720f0535000073,,2.23,,,,,MSSN TORTLLA,2.23,,,,MSSN TORTLLA,MISSION,
,,,1,,,4011,,,,,1,,,,1,,,,,60118be80a7214ada2000075,,,,,,,ITEM NOT FOUND,1,,,,,,
,,,1,,,,,,,,1,,,,1,,,,,6010be460a7214ada2000066,,,,,,,DELETED ITEM,1,True,,,,,
,,,2,,,051500720011,,,,,2,,,,2,,,,,6010be460a7214ada2000066,,,,,,,JIF CRMY PNT BTR JAR 40 OZ,2,,,,,,
True,,,20.00,,,4011,,,4011,,1,1,,,1,,,True,,6011f33a0a7214ada200010b,,,,,,False,ITEM NOT FOUND,20.00,,20.00,,,,
True,5332f5f6e4b03c9a25efd0b4,,1,,,079400066619,,,079400066619,,1,,,10.0,1,080878042197,,,,60118be20a7214ada2000074,SUAVE HAIR CARE,,,,800,False,SUAVE PROFESSIONALS MOISTURIZING SHAMPOO LIQUID PLASTIC BOTTLE RP 12.6 OZ - 0079400066612,1,,,True,,,5332f5f6e4b03c9a25efd0b4
True,,,21.00,,,4011,,,4011,,1,5,,,5,,,True,,6011f3360a7214ada2000109,,,,,,False,ITEM NOT FOUND,21.00,,21.00,,,,
True,,,28.00,,,4011,,,4011,,1,3,,,6,,,True,,60118c0a0a720f0535000067,,,,,,False,ITEM NOT FOUND,28.00,,27.00,,,,
,5332f5f3e4b03c9a25efd0ae,,10.00,,Action not allowed for user and CPG,016000147096,,,,,0,,,,1,,,,,60118bf90a7214ada2000079,BETTY CROCKER FRUIT SHAPES,,,,,,"Betty Crocker Fruit Gushers - Strawberry Splash & Tropical, 16 Oz",10.00,,,,,BRAND,5332f5f3e4b03c9a25efd0ae
,,,1,,,075925306254,,,,,1,,,,1,,,,,5fa8d5730a7214adc30001c3,KRAFT NATURAL CHEESE - SHREDDED,,,,,,,1,,,True,,,559c2234e4b06aca36af13c6
True,,MILLER LITE 24 PACK 12OZ CAN,,,,,USER_FLAGGED,,034100573065,,2,1,,,,,,True,,5fa8d5730a7214adc30001c3,,,,,,True,,,,29.00,,,,
True,,MILLER LITE 24 PACK 12OZ CAN,,,,,USER_FLAGGED,,034100573065,,3,1,,,,,,True,,5fa8d5730a7214adc30001c3,,,,,,True,,,,29.00,,,,
True,,MILLER LITE 24 PACK 12OZ CAN,,,,,USER_FLAGGED,,034100573065,,4,1,,,,,,True,,5fa8d5730a7214adc30001c3,,,,,,True,,,,29.00,,,,
True,,MILLER LITE 24 PACK 12OZ CAN,,,,,USER_FLAGGED,,034100573065,,5,1,,,,,,True,,5fa8d5730a7214adc30001c3,,,,,,True,,,,29.00,,,,
True,,MILLER LITE 24 PACK 12OZ CAN,,,,,USER_FLAGGED,,034100573065,,6,1,,,,,,True,,5fa8d5730a7214adc30001c3,,,,,,True,,,,29.00,,,,
True,,MILLER LITE 24 PACK 12OZ CAN,,,,,USER_FLAGGED,,034100573065,,7,1,,,,,,True,,5fa8d5730a7214adc30001c3,,,,,,True,,,,29.00,,,,
True,,MILLER LITE 24 PACK 12OZ CAN,,,,,USER_FLAGGED,,034100573065,,8,1,,,,,,True,,5fa8d5730a7214adc30001c3,,,,,,True,,,,29.00,,,,
True,,MILLER LITE 24 PACK 12OZ CAN,,,,,USER_FLAGGED,,034100573065,,9,1,,,,,,True,,5fa8d5730a7214adc30001c3,,,,,,True,,,,29.00,,,,
True,,MILLER LITE 24 PACK 12OZ CAN,,,,,USER_FLAGGED,,034100573065,,10,1,,,,,,True,,5fa8d5730a7214adc30001c3,,,,,,True,,,,29.00,,,,
True,,MILLER LITE 24 PACK 12OZ CAN,,,,,USER_FLAGGED,,034100573065,,11,1,,,,,,True,,5fa8d5730a7214adc30001c3,,,,,,True,,,,29.00,,,,
True,,,22.00,,,4011,,,4011,,1,4,,,4,,,True,,6010be6a0a720f053500005c,,,,,,False,ITEM NOT FOUND,22.00,,22.00,,,,
,550b2565e4b001d5e9e4146f,,21.00,,,036000320893,,,,,0,,,210.0,1,,,,,6012e64e0a720f05f8000031,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,21.00,,4023,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,,550b2565e4b001d5e9e4146f
,550b2565e4b001d5e9e4146f,,21.00,,,036000320893,,,,,1,,,210.0,1,,,,,6012e64e0a720f05f8000031,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,21.00,,4023,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,,550b2565e4b001d5e9e4146f
,550b2565e4b001d5e9e4146f,,21.00,,,036000320893,,,,,2,,,210.0,1,,,,,6012e64e0a720f05f8000031,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,21.00,,4023,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,,550b2565e4b001d5e9e4146f
,550b2565e4b001d5e9e4146f,,21.00,,,036000320893,,,,,3,,,210.0,1,,,,,6012e64e0a720f05f8000031,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,21.00,,4023,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,,550b2565e4b001d5e9e4146f
,550b2565e4b001d5e9e4146f,,21.00,,,036000320893,,,,,0,,,210.0,1,,,,,6012e66c0a720f05f800004d,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,21.00,,4023,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,,550b2565e4b001d5e9e4146f
,550b2565e4b001d5e9e4146f,,21.00,,,036000320893,,,,,1,,,210.0,1,,,,,6012e66c0a720f05f800004d,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,21.00,,4023,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,,550b2565e4b001d5e9e4146f
,550b2565e4b001d5e9e4146f,,21.00,,,036000320893,,,,,2,,,210.0,1,,,,,6012e66c0a720f05f800004d,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,21.00,,4023,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,,550b2565e4b001d5e9e4146f
,550b2565e4b001d5e9e4146f,,21.00,,,036000320893,,,,,3,,,210.0,1,,,,,6012e66c0a720f05f800004d,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,21.00,,4023,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,,550b2565e4b001d5e9e4146f
,550b2565e4b001d5e9e4146f,,21.00,,,036000320893,,,,,0,,,210.0,1,,,,,6012e65b0a720f05f800003d,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,21.00,,4023,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,,550b2565e4b001d5e9e4146f
,550b2565e4b001d5e9e4146f,,21.00,,,036000320893,,,,,1,,,210.0,1,,,,,6012e65b0a720f05f800003d,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,21.00,,4023,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,,550b2565e4b001d5e9e4146f
,550b2565e4b001d5e9e4146f,,21.00,,,036000320893,,,,,2,,,210.0,1,,,,,6012e65b0a720f05f800003d,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,21.00,,4023,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,,550b2565e4b001d5e9e4146f
,550b2565e4b001d5e9e4146f,,21.00,,,036000320893,,,,,3,,,210.0,1,,,,,6012e65b0a720f05f800003d,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,21.00,,4023,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,,550b2565e4b001d5e9e4146f
,550b2565e4b001d5e9e4146f,,21.00,,,036000320893,,,,,0,,,210.0,1,,,,,6013410c0a7214ad5000002a,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,21.00,,4023,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,,550b2565e4b001d5e9e4146f
,550b2565e4b001d5e9e4146f,,21.00,,,036000320893,,,,,1,,,210.0,1,,,,,6013410c0a7214ad5000002a,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,21.00,,4023,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,,550b2565e4b001d5e9e4146f
,550b2565e4b001d5e9e4146f,,21.00,,,036000320893,,,,,2,,,210.0,1,,,,,6013410c0a7214ad5000002a,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,21.00,,4023,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,,550b2565e4b001d5e9e4146f
,550b2565e4b001d5e9e4146f,,21.00,,,036000320893,,,,,3,,,210.0,1,,,,,6013410c0a7214ad5000002a,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,21.00,,4023,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,,550b2565e4b001d5e9e4146f
,550b2565e4b001d5e9e4146f,,21.00,,,036000320893,,,,,0,,,210.0,1,,,,,601340ff0a7214ad50000024,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,21.00,,4023,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,,550b2565e4b001d5e9e4146f
,550b2565e4b001d5e9e4146f,,21.00,,,036000320893,,,,,1,,,210.0,1,,,,,601340ff0a7214ad50000024,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,21.00,,4023,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,,550b2565e4b001d5e9e4146f
,550b2565e4b001d5e9e4146f,,21.00,,,036000320893,,,,,2,,,210.0,1,,,,,601340ff0a7214ad50000024,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,21.00,,4023,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,,550b2565e4b001d5e9e4146f
,550b2565e4b001d5e9e4146f,,21.00,,,036000320893,,,,,3,,,210.0,1,,,,,601340ff0a7214ad50000024,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,21.00,,4023,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,,550b2565e4b001d5e9e4146f
,550b2565e4b001d5e9e4146f,,19.99,,,036000495737,,,,HUGGIES SPECIAL DELIVERY DIAPERS 60 - 69 COUNT,1014,,,199.9,1,,,,,6012ea2d0a720f05f8000068,HUGGIES SPECIAL DELIVERY DIAPERS 60 - 69 COUNT,19.99,,036000495737,,,HUGGIES SPECIAL DELIVERY NEWBORN DISPOSABLE DIAPER BOX 66 CT,19.99,,,,,HUGGIES,550b2565e4b001d5e9e4146f
,550b2565e4b001d5e9e4146f,,9.99,,,036000432190,,,,,1017,,,99.9,1,,,,,6012ea2d0a720f05f8000068,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 56 - 159 COUNT,9.99,,036000432190,,,HUGGIES SIMPLY CLEAN PREMOISTENED FC HND AND BTM WP FRAGRANCE FREE NONFLUSHABLE BAG 72 COUNT,9.99,,,,,,550b2565e4b001d5e9e4146f
,,,1,,,4011,,,,,1,,,,1,,,,,60132b1f0a7214ad5000000c,,,,,,,ITEM NOT FOUND,1,,,,,,
,5332f5f3e4b03c9a25efd0ae,,10.00,,Action not allowed for user and CPG,070470400235,,,,,0,,,,1,,,,,60132ae40a7214ad50000007,YOPLAIT GREEK YOGURT,,,,,,"Yoplait Whips! Non-Fat Greek Yogurt - Tropical Mousse, 4 Oz",10.00,,,,,BRAND,5332f5f3e4b03c9a25efd0ae
